doc_id,X,Y,0,1,2
7477,0.83986425,6.330537,1,10,36
7478,6.0052094,6.9652104,5,22,71
7479,3.8825507,7.7523904,3,16,52
7480,2.36711,8.535045,3,18,59
7481,5.436349,6.928416,5,22,70
7482,5.804758,6.970672,5,22,71
7483,5.772625,6.954754,5,22,71
7484,6.237573,6.9107137,5,22,71
7485,6.1438227,6.799725,5,22,71
7486,6.0926266,6.819898,5,22,71
7487,0.10876148,9.713023,8,32,100
7488,-2.422099,7.8284345,8,33,103
7489,-2.4248567,7.484863,8,33,103
7490,-2.4977446,7.652914,8,33,103
7491,-2.5042746,7.7348204,8,33,103
7492,-2.3985155,7.7731543,8,33,103
7493,-2.3862116,7.8654623,8,33,103
7494,-2.3367176,7.9175386,8,33,103
7495,-2.3769586,7.917744,8,33,103
7496,-2.4183018,7.8137536,8,33,103
7497,-2.2932668,7.957242,8,33,103
7498,-2.3593473,7.883087,8,33,103
7499,-2.4698443,7.7300754,8,33,103
7500,-2.853693,6.635137,6,27,85
7501,-0.09046836,8.381478,8,32,101
7502,0.03626097,8.266806,8,32,101
7503,3.2893522,8.31888,3,18,60
7504,1.9740705,8.446873,3,17,55
7505,-2.013565,2.632365,2,14,48
7506,-0.80010957,2.7827816,2,13,43
7507,-0.50520664,9.119978,8,32,100
7508,5.704939,7.6750784,5,23,74
7509,5.5657573,7.7473726,5,23,74
7510,1.0303987,6.734285,1,10,34
7511,0.4191311,8.8055525,8,32,102
7512,-0.5414789,8.453557,8,32,101
7513,-2.390562,5.1483474,6,26,82
7514,-2.576782,3.0371325,2,14,47
7515,-2.122231,8.169306,8,33,103
7516,2.227696,2.6015234,4,20,66
7517,-2.5787508,6.0677834,6,27,85
7518,-1.2329046,5.3883796,6,25,80
7519,-2.3409188,4.8237343,6,26,83
7520,-2.4004953,1.6889718,7,28,90
7521,2.3464956,2.3059363,4,20,64
7522,-1.8348061,1.4977653,7,28,90
7523,-1.1588144,2.8713617,2,13,44
7524,-1.9068767,1.2662457,7,30,95
7525,-2.0670705,4.008728,2,14,46
7526,-1.0183957,3.3627071,2,14,46
7527,-2.3993373,3.1099834,2,14,47
7528,-0.32083687,2.4698024,2,13,45
7529,-1.1770194,0.7739554,7,30,96
7530,-1.8850199,1.6213623,7,28,90
7531,-1.6051687,1.7829499,7,28,89
7532,-1.391106,2.0026596,7,28,89
7533,-1.5983598,1.0012406,7,30,95
7534,-0.65851194,2.8198497,2,13,43
7535,-2.0219505,1.5897384,7,28,90
7536,2.2976522,4.6724806,1,12,40
7537,2.4904883,5.0106125,1,12,40
7538,-2.878443,6.5363984,6,27,85
7539,-2.4160178,4.533207,6,26,83
7540,1.6436661,6.0022964,1,12,42
7541,-2.8040187,6.6455436,6,27,85
7542,2.3626156,2.450231,4,20,66
7543,-2.6550658,6.115542,6,27,85
7544,-1.7533174,4.9995785,6,25,80
7545,-2.3849626,4.291543,6,26,83
7546,-2.9516153,6.3552327,6,27,85
7547,-0.7785628,8.823816,8,32,101
7548,-1.01116,0.9426923,7,30,94
7549,0.32689705,1.2052399,4,21,67
7550,0.56041974,9.588603,8,32,102
7551,-1.5419593,2.3070934,2,13,44
7552,2.0508423,7.761533,3,17,55
7553,-2.286968,1.5133488,7,28,90
7554,-2.1297927,2.3804328,7,28,88
7555,-1.9731115,3.8516955,2,14,46
7556,-0.6548632,0.978933,7,30,94
7557,0.8516286,7.3447,1,10,34
7558,-0.01338763,3.0984886,2,13,43
7559,-1.9797231,3.6701555,2,14,46
7560,-1.1405177,3.244355,2,14,48
7561,-1.7622398,1.3902596,7,30,95
7562,-1.7386523,1.2667047,7,30,95
7563,-1.1820621,8.798087,8,33,105
7564,1.85159,6.222369,1,12,42
7565,1.8391356,8.42287,3,17,55
7566,1.967289,8.416346,3,17,55
7567,0.29139566,6.7378144,1,10,35
7568,1.2658045,5.254232,1,11,38
7569,-0.30677122,2.2631767,2,13,45
7570,0.062166598,4.1891527,2,15,49
7571,-0.02969998,3.6651409,2,15,49
7572,-0.48112696,3.7250228,2,15,51
7573,-3.6409347,1.2657992,7,29,91
7574,0.3522712,9.35101,8,32,102
7575,0.2989829,3.819363,2,15,49
7576,-2.994648,1.2665125,7,29,93
7577,1.4052861,3.2100086,4,19,63
7578,-3.2596245,1.2385174,7,29,93
7579,-1.0068531,5.3430147,6,25,81
7580,1.3381894,3.481624,4,19,63
7581,-1.3222406,4.7209706,6,25,81
7582,-1.5042493,1.2350167,7,30,95
7583,0.10965742,4.1640344,2,15,49
7584,0.5070324,3.5955808,2,15,49
7585,-2.3166392,5.5231686,6,26,82
7586,-1.9743233,9.028942,8,33,104
7587,-1.6134098,5.832459,6,25,80
7588,-1.6369423,2.734995,2,14,48
7589,-2.0607836,2.7161236,2,14,48
7590,0.31148717,1.229173,4,21,67
7591,6.206749,6.9986696,5,22,71
7592,0.69842756,5.576542,1,11,38
7593,5.5038557,7.316242,5,23,75
7594,5.8424573,6.8775754,5,22,71
7595,5.257871,7.0060744,5,22,70
7596,3.7849247,7.2647195,3,16,52
7597,5.775112,6.9655414,5,22,71
7598,6.4407144,6.8725114,5,24,78
7599,5.346062,7.0797544,5,22,70
7600,5.4576464,7.6416354,5,23,73
7601,-2.1645634,2.496122,7,28,88
7602,-0.95326054,2.8584247,2,13,44
7603,-1.2920482,4.5499735,6,25,81
7604,-2.111953,4.950676,6,26,82
7605,-2.5118217,6.1249394,6,27,85
7606,-2.9959958,5.371465,6,26,82
7607,-1.6893495,6.606941,6,27,86
7608,-1.2614881,3.108689,2,14,48
7609,-1.54066,2.6873493,2,14,48
7610,-1.9504775,6.83042,6,27,86
7611,-3.3392937,5.5447307,6,26,84
7612,-0.8819782,3.0634892,2,13,43
7613,-2.5115824,4.8017154,6,26,83
7614,-4.1079197,1.764454,7,29,92
7615,2.58981,8.132683,3,18,60
7616,-1.2498605,7.6992373,8,31,97
7617,-0.5716251,8.016226,8,31,98
7618,6.2391143,6.921796,5,22,71
7619,-0.6529071,1.1949605,7,30,94
7620,2.8116364,7.9261317,3,18,60
7621,5.2917643,7.48487,5,23,73
7622,0.5688882,6.484953,1,10,36
7623,0.377275,8.879859,8,32,102
7624,5.973967,6.8196917,5,22,71
7625,5.515718,7.6823087,5,23,74
7626,5.582098,7.141122,5,22,72
7627,6.0480328,6.9839735,5,22,71
7628,1.2169518,6.6056333,1,10,34
7629,-1.7088255,9.2879925,8,33,104
7630,-0.47540352,9.456949,8,32,100
7631,-0.5026066,9.469833,8,32,100
7632,-0.48429087,9.130536,8,32,100
7633,3.8540168,7.3736567,3,16,52
7634,-1.19411,3.2317376,2,14,48
7635,-2.7227187,2.1040332,7,28,88
7636,2.4370408,6.5135245,1,12,41
7637,-3.344631,4.89655,6,26,84
7638,0.6414636,7.3386927,1,10,34
7639,-3.5256178,5.019021,6,26,84
7640,0.74703,3.182575,4,19,61
7641,-3.7819,1.5040225,7,29,92
7642,1.4808285,8.01152,3,17,56
7643,1.7367282,5.792215,1,12,42
7644,2.5236244,5.644578,1,12,41
7645,2.286771,6.5030084,1,12,41
7646,-0.40325898,8.757498,8,32,101
7647,2.278031,2.3153696,4,20,66
7648,1.5977236,6.08609,1,12,42
7649,-3.3188317,4.373263,6,26,83
7650,-4.245339,1.7084769,7,29,92
7651,5.8979363,7.266599,5,22,72
7652,-1.10365,8.902672,8,33,105
7653,0.26090804,9.775791,8,32,100
7654,-3.118638,6.0905585,6,27,85
7655,0.9308798,3.3190687,4,19,61
7656,2.1634822,2.537542,4,20,66
7657,-3.8285637,1.6578578,7,29,92
7658,-0.6663936,2.6996443,2,13,43
7659,-2.4499853,1.3703251,7,29,93
7660,-3.2718718,4.962085,6,26,84
7661,1.6597804,2.4439018,4,20,65
7662,-1.6331847,5.9518504,6,27,87
7663,4.871028,7.659709,5,23,73
7664,0.7638483,5.466553,1,11,38
7665,0.8285652,2.352715,4,21,69
7666,2.2550929,2.3823378,4,20,66
7667,-0.28467965,1.0744302,7,30,94
7668,2.1377256,1.9799536,4,20,64
7669,-3.170914,4.640837,6,26,83
7670,0.94095737,2.3036885,4,21,69
7671,0.4945433,9.385099,8,32,102
7672,0.6870443,3.6879783,4,19,61
7673,0.12472825,8.204782,8,32,101
7674,1.8126892,2.5036623,4,20,66
7675,1.7534018,6.612401,1,10,34
7676,-3.9069455,2.0604737,7,29,92
7677,3.2837572,8.247429,3,18,60
7678,-2.9193585,5.2471733,6,26,82
7679,-0.828264,5.589359,6,25,79
7680,-1.7227601,3.0385475,2,14,48
7681,-1.530705,8.452204,8,33,105
7682,-1.1322905,2.8684359,2,13,44
7683,-0.5683098,4.7893877,2,15,50
7684,6.5942373,7.1514015,5,24,78
7685,2.4777746,1.7584816,4,20,64
7686,2.2837322,4.922836,1,12,40
7687,1.4427421,4.4126287,1,11,37
7688,-1.1832132,0.7251573,7,30,96
7689,-1.2095326,6.166682,6,27,87
7690,3.2435408,8.273182,3,18,60
7691,-0.66975784,5.1116185,6,25,81
7692,-0.17865139,9.057427,8,32,100
7693,-0.174946,2.5444624,2,13,45
7694,-0.5977892,9.324048,8,32,100
7695,3.262849,8.294685,3,18,60
7696,2.1675808,5.320013,1,12,40
7697,-3.2856207,1.6739211,7,29,92
7698,2.1760557,2.068562,4,20,64
7699,1.9619099,3.4248736,4,19,63
7700,-1.9083108,7.518723,8,31,97
7701,-1.8032057,5.0398345,6,25,80
7702,-0.99539536,4.5989127,2,15,50
7703,-3.9412894,1.7608953,7,29,92
7704,-1.5910171,5.623669,6,25,80
7705,-1.1378883,3.8519263,2,14,46
7706,0.35283867,3.66683,2,15,49
7707,5.5890727,7.086465,5,22,72
7708,1.0027835,8.889912,3,17,56
7709,3.9718199,6.7312384,3,16,54
7710,1.2941946,5.259439,1,11,38
7711,6.136591,6.8638687,5,22,71
7712,1.7929424,6.541313,1,10,34
7713,3.1364405,8.94832,3,18,58
7714,-3.0560539,1.8730772,7,29,92
7715,2.3647957,6.520868,1,12,41
7716,-1.3423749,7.0536904,8,31,97
7717,1.5382252,7.8331995,3,17,57
7718,1.6056883,8.123606,3,17,56
7719,-0.733597,6.7852726,8,31,97
7720,-1.4995816,2.7887774,2,14,48
7721,6.078313,7.0038257,5,22,71
7722,-1.6300418,1.7174543,7,28,90
7723,6.0756984,7.0695252,5,22,72
7724,1.7344774,7.5281177,3,17,57
7725,3.9990666,6.715006,3,16,54
7726,6.7867184,7.178482,5,24,76
7727,3.8151174,7.547471,3,16,52
7728,5.767022,7.530617,5,23,75
7729,-0.253053,4.2148485,2,15,50
7730,0.5337739,4.462329,1,11,37
7731,0.5511213,8.18793,8,32,102
7732,0.9397198,6.932904,1,10,34
7733,0.5847302,6.2892256,1,10,36
7734,-2.0214097,8.878058,8,33,104
7735,-0.77200013,6.2016187,6,25,79
7736,-0.7558058,3.5090528,2,15,51
7737,2.123282,8.463533,3,17,55
7738,2.1908875,5.47224,1,12,42
7739,0.051251978,6.317103,1,10,35
7740,6.029266,7.1279535,5,22,72
7741,5.724786,7.045302,5,22,72
7742,0.032045018,8.127611,8,32,101
7743,-1.3577259,3.3901145,2,14,46
7744,-1.756405,8.340862,8,33,103
7745,6.4055095,6.946353,5,24,78
7746,2.2120004,5.7429314,1,12,42
7747,6.379357,6.8407474,5,24,78
7748,5.6874905,6.821453,5,22,71
7749,2.1894073,8.601168,3,18,59
7750,2.890549,6.460341,3,16,53
7751,1.3151718,5.001323,1,11,38
7752,-1.0156697,5.9239445,6,25,79
7753,1.7297899,7.0316124,1,10,34
7754,-1.2740818,9.005965,8,33,105
7755,0.27350694,8.342484,8,32,101
7756,2.5386162,6.1347485,1,12,41
7757,3.437381,6.470663,3,16,54
7758,1.1341175,6.730986,1,10,34
7759,-1.3313644,9.01125,8,33,105
7760,1.7068497,5.1165266,1,11,38
7761,6.010244,7.114588,5,22,72
7762,6.3521976,7.0770965,5,24,78
7763,2.9962482,5.7772055,1,12,41
7764,0.9807204,6.0844827,1,10,36
7765,5.6606865,7.0217094,5,22,72
7766,6.0854726,7.1918316,5,24,77
7767,2.6189601,6.384673,1,12,41
7768,-0.39552042,8.91714,8,32,101
7769,1.5564702,6.101487,1,12,42
7770,3.4643505,7.394141,3,16,52
7771,0.8022631,7.0942135,1,10,34
7772,6.498715,7.0630383,5,24,78
7773,5.919259,6.7578917,5,22,71
7774,1.9493469,8.437656,3,17,55
7775,2.608765,8.423455,3,18,59
7776,5.948662,6.8052273,5,22,71
7777,-0.7758349,8.289332,8,31,98
7778,5.6837764,7.4236617,5,23,75
7779,1.8036191,7.64275,3,17,57
7780,-0.8332783,8.884288,8,32,101
7781,3.2250307,8.379446,3,18,60
7782,1.2620382,6.820407,1,10,34
7783,-1.4597261,3.229419,2,14,48
7784,0.8730589,3.750124,4,19,61
7785,-1.177266,3.4750714,2,14,46
7786,-3.5894406,1.5513154,7,29,92
7787,-2.581398,1.3195496,7,29,93
7788,2.4228504,8.606299,3,18,59
7789,2.3034883,5.469109,1,12,40
7790,3.283601,8.377959,3,18,60
7791,-0.4259404,3.7157295,2,15,51
7792,3.3966508,8.027177,3,18,60
7793,-1.6936407,6.0341163,6,27,87
7794,-0.08337025,1.6947982,4,21,68
7795,-0.38035086,3.057164,2,13,43
7796,-4.054563,1.1628294,7,29,91
7797,-0.38650388,8.5140085,8,32,101
7798,3.305324,8.272297,3,18,60
7799,2.4820738,5.4313116,1,12,40
7800,6.311891,7.599706,5,23,74
7801,1.802866,7.150132,3,17,57
7802,5.758748,7.6064887,5,23,74
7803,0.14841934,4.0943933,2,15,49
7804,6.1505313,7.8215947,5,23,74
7805,1.9608531,8.153473,3,17,55
7806,2.5733562,4.7601466,1,12,40
7807,3.12917,8.526889,3,18,58
7808,-0.9597429,3.3914704,2,14,46
7809,-1.532902,1.0359347,7,30,95
7810,-0.7968412,4.913324,6,25,81
7811,-1.3808444,6.1251974,6,27,87
7812,-2.3647752,5.157246,6,26,82
7813,0.9476206,5.3461347,1,11,38
7814,-3.5374382,1.66176,7,29,92
7815,-1.1203132,3.9436402,2,15,51
7816,-1.2700225,2.4390974,2,13,44
7817,2.4533012,1.766728,4,20,64
7818,1.5838943,6.6185827,1,10,34
7819,1.9022744,2.4579566,4,20,66
7820,5.5963025,7.109856,5,22,72
7821,-0.84032655,4.8299165,6,25,81
7822,-1.6030629,4.4766507,6,25,81
7823,-0.12596603,2.9586918,2,13,43
7824,6.200955,7.016265,5,22,71
7825,-1.4959788,3.3251977,2,14,46
7826,-1.2387768,6.2118673,6,27,87
7827,-3.7667966,1.7781163,7,29,92
7828,-0.9309766,4.7691307,6,25,81
7829,0.5471832,7.2211924,1,10,34
7830,1.9632604,3.1034112,4,19,63
7831,1.7821599,5.098279,1,11,38
7832,-0.5199509,5.6369705,6,25,79
7833,5.485304,6.916944,5,22,70
7834,-4.099439,1.8068876,7,29,92
7835,-0.047902025,2.3937423,2,13,45
7836,-0.83213866,4.887339,6,25,81
7837,-1.7530011,1.4271873,7,30,95
7838,2.1168516,5.706865,1,12,42
7839,-1.701456,6.984697,6,27,86
7840,-0.037934083,3.907816,2,15,49
7841,5.9867616,6.978626,5,22,71
7842,3.6813629,6.6144533,3,16,54
7843,-2.5540729,1.3703,7,29,93
7844,-1.7688377,5.5694094,6,25,80
7845,-0.69276434,8.839312,8,32,101
7846,-0.16377783,9.704068,8,32,100
7847,-1.7709156,5.0299287,6,25,80
7848,-0.76468223,4.91896,6,25,81
7849,-0.046560775,1.7478778,4,21,68
7850,1.9123378,6.869982,1,10,34
7851,-2.8396173,3.6079695,2,14,47
7852,-3.234786,2.2932818,7,28,88
7853,6.474374,7.6123705,5,24,77
7854,1.1248714,6.147474,1,10,36
7855,0.5218041,1.351019,4,21,67
7856,-3.6724732,1.7285668,7,29,92
7857,0.60115516,2.741896,4,19,62
7858,5.6515074,7.034059,5,22,72
7859,-0.42405087,6.0605626,6,25,79
7860,2.0766323,6.0157714,1,12,42
7861,0.66613823,5.926173,1,10,36
7862,0.35343233,8.204559,8,32,101
7863,2.1228552,8.251106,3,17,55
7864,2.1192956,6.803861,1,12,42
7865,-1.5463992,7.9327803,8,31,98
7866,6.6010427,6.845467,5,24,78
7867,-1.7961627,6.282942,6,27,87
7868,-4.1087213,1.7809637,7,29,92
7869,-1.7774731,5.987679,6,27,87
7870,6.1114597,6.920775,5,22,71
7871,6.183194,7.7487392,5,23,74
7872,-1.1616285,1.805908,7,28,89
7873,-0.53365856,3.9749234,2,15,51
7874,3.2657747,8.339597,3,18,60
7875,1.1324378,4.7106004,1,11,37
7876,-2.126934,5.109001,6,26,82
7877,-1.7410685,5.039267,6,25,80
7878,-0.101866715,5.845845,1,10,35
7879,-1.6053951,6.796498,6,27,86
7880,-0.2898761,6.0708866,1,10,35
7881,1.353675,6.715967,1,10,34
7882,-1.5705553,4.9579988,6,25,80
7883,-1.6252946,9.31739,8,33,104
7884,-0.27073038,7.605193,8,31,99
7885,2.7659535,8.656943,3,18,58
7886,1.829546,5.545154,1,12,42
7887,1.1016202,5.0542364,1,11,38
7888,2.4542294,8.9454975,3,18,59
7889,3.1881459,6.273517,3,16,54
7890,6.175314,7.0167227,5,22,71
7891,0.23372753,7.7410097,8,31,99
7892,-1.6470555,8.4948,8,33,105
7893,2.0838888,4.1991277,1,11,37
7894,-1.5707058,5.5739026,6,25,80
7895,1.8193116,6.068196,1,12,42
7896,-4.1547365,1.7282611,7,29,92
7897,-0.4822692,8.64135,8,32,101
7898,5.381312,6.9707646,5,22,70
7899,0.034808017,9.726961,8,32,100
7900,-4.1591687,1.7621042,7,29,92
7901,1.1043798,5.7469163,1,11,38
7902,0.18516071,1.2484527,4,21,67
7903,-1.3092133,2.6731117,2,13,44
7904,-2.9556956,1.5136151,7,29,93
7905,1.727358,7.259023,3,17,57
7906,1.7388834,5.0778437,1,11,38
7907,2.3616683,5.90944,1,12,41
7908,0.24637881,5.0739727,1,11,39
7909,1.4015368,6.4638934,1,10,36
7910,5.5196385,6.864509,5,22,70
7911,6.211321,7.5798554,5,23,75
7912,3.0037217,8.960385,3,18,58
7913,-1.521723,3.2299123,2,14,48
7914,1.7859942,7.928011,3,17,55
7915,5.17452,7.314467,5,23,73
7916,-0.1060083,5.9955044,1,10,35
7917,6.139526,7.874108,5,23,74
7918,-0.42331222,9.212684,8,32,100
7919,-0.22621056,4.64795,2,15,50
7920,-1.2155738,5.6209993,6,25,80
7921,-0.83942574,4.8686824,6,25,81
7922,-0.5184303,9.258185,8,32,100
7923,-1.9529077,8.908801,8,33,104
7924,2.6955297,8.276667,3,18,60
7925,-0.32828477,6.12373,1,10,35
7926,3.9099915,7.5471582,3,16,52
7927,-0.6140422,8.574426,8,32,101
7928,-0.5888227,6.187639,6,25,79
7929,5.9585814,7.936614,5,23,74
7930,-1.6694014,5.1380773,6,25,80
7931,-0.33425757,6.159189,1,10,35
7932,0.38089588,6.9327145,1,10,34
7933,0.044698875,6.112458,1,10,35
7934,-2.2675586,4.940923,6,26,82
7935,1.7504526,8.396502,3,17,56
7936,6.1955705,6.869719,5,22,71
7937,0.0724257,5.9279127,1,10,35
7938,2.9617078,5.822153,1,12,41
7939,0.6633746,7.2784176,1,10,34
7940,-0.11562931,8.026536,8,31,98
7941,0.0674274,4.175502,2,15,49
7942,2.844546,7.394812,3,16,53
7943,2.2191877,8.357316,3,18,59
7944,-1.0835649,8.813196,8,33,105
7945,5.7170167,7.2543473,5,22,72
7946,6.5044703,6.857791,5,24,78
7947,0.6445404,9.05393,8,32,102
7948,-1.3085419,5.622773,6,25,80
7949,2.2086585,7.8467164,3,17,55
7950,-1.4325018,7.889511,8,31,98
7951,0.29299152,9.8173895,8,32,100
7952,1.5722078,6.1517415,1,10,36
7953,3.2584445,8.267236,3,18,60
7954,-2.44682,5.619411,6,26,82
7955,0.7586727,6.0824223,1,10,36
7956,-1.4811001,8.178965,8,33,105
7957,1.6524954,7.3059855,3,17,57
7958,-1.7461678,5.0392847,6,25,80
7959,-3.3605332,1.3710034,7,29,93
7960,-0.7744075,9.627306,8,32,100
7961,-0.16183782,7.8183246,8,31,99
7962,1.235739,7.4727955,3,17,57
7963,-1.8592447,7.9352746,8,33,103
7964,2.917024,7.9390388,3,18,60
7965,3.3166292,8.258041,3,18,60
7966,-1.1214046,3.708819,2,14,46
7967,3.2167466,6.1067066,1,12,41
7968,-0.12657453,1.7837771,4,21,68
7969,-1.143923,3.8091831,2,14,46
7970,-0.14978388,2.5443013,2,13,45
7971,1.8469744,2.1536818,4,20,65
7972,0.9789954,6.1176496,1,10,36
7973,-1.3692822,2.0914974,7,28,89
7974,0.015036131,8.090232,8,32,101
7975,2.5431578,7.418576,3,16,53
7976,-1.0874786,7.9424534,8,31,98
7977,2.5406904,6.1739354,1,12,41
7978,-3.7985835,1.7385372,7,29,92
7979,2.9791195,5.8219957,1,12,41
7980,1.2772673,8.35033,3,17,56
7981,-1.3153124,3.5404127,2,14,46
7982,-0.48221523,4.7129,2,15,50
7983,-1.1725732,0.4491077,7,30,96
7984,2.788473,7.4201217,3,16,53
7985,-0.054689903,6.2581844,1,10,35
7986,0.8139267,6.2632656,1,10,36
7987,-1.1647338,4.9384146,6,25,81
7988,-1.1359124,3.830295,2,14,46
7989,1.1246783,7.27867,1,10,34
7990,0.94418573,7.0873737,1,10,34
7991,2.974768,7.871464,3,18,60
7992,2.7910323,6.1232343,1,12,41
7993,-1.3223968,3.3526373,2,14,46
7994,1.3844779,5.2680492,1,11,38
7995,-2.6066499,1.3948855,7,29,93
7996,2.56092,4.7717314,1,12,40
7997,-3.2917738,4.626847,6,26,84
7998,2.2014654,6.851421,3,16,53
7999,-1.9131905,2.790324,2,14,48
8000,-0.26510486,8.756118,8,32,101
8001,-0.24990512,7.845516,8,31,98
8002,1.8399389,2.6207652,4,20,66
8003,2.9088955,7.855959,3,18,60
8004,1.0412287,6.246636,1,10,36
8005,1.1122302,5.919788,1,10,36
8006,-1.4354031,2.99444,2,14,48
8007,1.669358,7.7558722,3,17,57
8008,2.7187004,8.2772045,3,18,60
8009,1.9055741,6.128798,1,12,42
8010,3.2738655,7.9995174,3,18,60
8011,1.5618399,6.99011,1,10,34
8012,1.38135,5.6305537,1,11,38
8013,-1.6178172,5.791854,6,25,80
8014,1.240404,7.0954075,1,10,34
8015,2.5193663,5.9335055,1,12,41
8016,2.558742,8.242177,3,18,59
8017,-1.628407,5.8481884,6,25,80
8018,2.1442468,6.307824,1,12,42
8019,5.911188,6.6689806,5,22,71
8020,-0.3007881,8.5813,8,32,101
8021,2.1909182,7.2084126,3,17,57
8022,1.1121769,4.5545006,1,11,37
8023,-0.18616048,6.576227,1,10,35
8024,1.3098785,5.852788,1,11,38
8025,2.5379598,4.7374544,1,12,40
8026,1.423153,6.0777726,1,10,36
8027,-1.1836547,3.4611657,2,14,46
8028,2.3884664,7.6465325,3,17,55
8029,5.743754,7.014566,5,22,72
8030,2.1221106,5.561114,1,12,42
8031,-1.0954143,3.8146706,2,14,46
8032,-0.049722545,9.026816,8,32,100
8033,-1.7694539,4.765052,6,25,80
8034,2.192269,5.865735,1,12,42
8035,-0.033564825,3.6162755,2,15,49
8036,-1.7214309,5.6862736,6,25,80
8037,1.0712869,5.188366,1,11,38
8038,2.03166,8.544046,3,17,55
8039,-1.8124622,5.0142946,6,25,80
8040,2.1425993,2.77659,4,20,66
8041,-1.1482327,3.8394752,2,14,46
8042,-0.9380606,6.4355197,6,27,87
8043,2.403685,6.502729,1,12,41
8044,3.016408,8.322527,3,18,60
8045,-2.2563229,3.2972589,2,14,47
8046,3.0051506,5.8585124,1,12,41
8047,-2.6229873,3.2304251,2,14,47
8048,0.8774568,5.365834,1,11,38
8049,-2.5157187,4.452924,6,26,83
8050,2.9191964,6.074702,1,12,41
8051,1.7881309,6.936619,1,10,34
8052,-0.3433585,9.605184,8,32,100
8053,-0.8318512,7.9795876,8,31,98
8054,1.4144136,5.5096107,1,11,38
8055,1.4431429,3.1313133,4,19,63
8056,-3.6784558,5.2099724,6,26,84
8057,1.1440635,7.254284,1,10,34
8058,-0.3155372,1.0238311,7,30,94
8059,1.4658947,6.8972964,1,10,34
8060,6.330934,7.103933,5,24,77
8061,-2.6423357,1.1414517,7,29,93
8062,-1.829337,5.0005293,6,25,80
8063,1.3138365,5.613419,1,11,38
8064,1.5167614,7.656747,3,17,57
8065,5.5008726,7.2733054,5,22,72
8066,2.409964,4.9593134,1,12,40
8067,2.3877947,7.1117854,3,16,53
8068,6.6984444,7.3657894,5,24,76
8069,-0.30714175,5.3137455,6,25,81
8070,-3.4858935,5.270929,6,26,84
8071,6.8918757,7.1010537,5,24,76
8072,2.7305722,5.4677005,1,12,40
8073,-1.9627843,8.965677,8,33,104
8074,-0.70153445,2.9717746,2,13,43
8075,-0.33443275,0.9665475,7,30,94
8076,-0.40302488,8.706314,8,32,101
8077,5.7507553,6.9794574,5,22,71
8078,0.77605605,7.97571,8,32,102
8079,-0.013067192,9.702408,8,32,100
8080,-2.802951,6.309444,6,27,85
8081,5.7005854,7.1997986,5,22,72
8082,2.4184299,6.0184255,1,12,41
8083,6.1138225,6.843775,5,22,71
8084,1.1572375,8.789048,3,17,56
8085,0.19182837,6.4880624,1,10,35
8086,-0.780147,3.7069385,2,15,51
8087,-0.7658089,9.668825,8,32,100
8088,-3.4295716,1.2561047,7,29,91
8089,2.6883905,8.38062,3,18,59
8090,3.5562062,6.6701245,3,16,54
8091,1.157244,5.0465813,1,11,38
8092,-3.3086157,4.732872,6,26,84
8093,3.2819245,6.6433415,3,16,54
8094,0.32462797,9.225191,8,32,102
8095,3.7727423,6.6361156,3,16,54
8096,-0.85652375,4.8156853,6,25,81
8097,2.6228054,6.028238,1,12,41
8098,0.8302084,6.1654887,1,10,36
8099,-1.277692,0.27176467,7,30,96
8100,-1.7290599,5.1632123,6,25,80
8101,2.0492046,5.735138,1,12,42
8102,-1.8674701,0.97388583,7,30,95
8103,1.3025287,6.9888744,1,10,34
8104,2.8031785,6.5551414,3,16,53
8105,-0.0648455,7.458859,8,31,99
8106,-3.384792,2.1376965,7,28,88
8107,2.4930887,6.982231,3,16,53
8108,-1.9609329,1.6169034,7,28,90
8109,-1.4158021,3.4526944,2,14,46
8110,-3.4406176,5.1135645,6,26,84
8111,-2.313839,5.433793,6,26,82
8112,1.0640669,6.608835,1,10,34
8113,0.81223416,3.0854578,4,19,62
8114,-0.6813021,5.0402694,6,25,81
8115,1.9374025,5.6439586,1,12,42
8116,3.5628748,7.7294035,3,16,52
8117,-0.9857781,3.7803714,2,15,51
8118,-1.8279092,6.410899,6,27,87
8119,0.74082303,4.4066215,1,11,37
8120,1.248505,7.3927207,3,17,57
8121,2.3091493,6.7934155,3,16,53
8122,1.0142816,7.314453,1,10,34
8123,1.7033194,3.4508207,4,19,63
8124,-2.3015234,4.371949,6,26,83
8125,2.3611884,6.137766,1,12,41
8126,5.2400165,7.191451,5,22,72
8127,2.4231985,1.8800154,4,20,64
8128,0.5878258,7.5500607,8,31,99
8129,2.671961,6.4577694,1,12,41
8130,3.8005793,7.503958,3,16,52
8131,3.4052927,8.179893,3,18,60
8132,-1.1635532,6.356992,6,27,87
8133,2.5396109,4.647478,1,12,40
8134,0.9404326,5.6705647,1,11,38
8135,0.07473031,8.427206,8,32,101
8136,-1.5206013,7.6912885,8,31,97
8137,-0.71051157,6.2217307,6,25,79
8138,0.2756365,6.440338,1,10,35
8139,3.9869013,6.7194157,3,16,54
8140,2.2743757,6.5062747,1,12,41
8141,3.3415198,8.196458,3,18,60
8142,1.919039,6.1586337,1,12,42
8143,0.5809971,4.626989,1,11,37
8144,1.2807952,5.62459,1,11,38
8145,-0.009015576,1.6577977,4,21,68
8146,-1.2218435,3.2526288,2,14,48
8147,-1.1138012,4.688164,6,25,81
